,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
2015-01-01 01:00:00,0.006,0.005,0.005,0.006,0.005,0.006999999999999999,0.003,0.006,0.005,0.006,0.006,0.006999999999999999,0.005,0.004,0.006,0.004,0.006,0.004,0.005,0.006999999999999999,0.006,0.005,0.004,0.006,0.006
2015-01-01 02:00:00,0.005,0.005,0.005,0.006,0.006,0.006,0.003,0.006,0.006,0.006,0.005,0.006999999999999999,0.005,0.005,0.006,0.004,0.006,0.004,0.006,0.008,0.006,0.005,0.005,0.006,0.006
2015-01-01 03:00:00,0.005,0.005,0.005,0.005,0.006,0.006,0.003,0.006,0.005,0.006,0.005,0.006999999999999999,0.005,0.004,0.006,0.004,0.006,0.004,0.005,0.008,0.006,0.005,0.005,0.006,0.006
2015-01-01 04:00:00,0.006999999999999999,0.005,0.005,0.006,0.005,0.006,0.003,0.006,0.005,0.005,0.005,0.006,0.005,0.004,0.006,0.004,0.006,0.004,0.005,0.006999999999999999,0.006,0.005,0.004,0.006,0.006
2015-01-01 05:00:00,0.006,0.005,0.004,0.005,0.005,0.006,0.003,0.006,0.005,0.005,0.005,0.006,0.005,0.004,0.006,0.003,0.006,0.004,0.006,0.008,0.005,0.005,0.005,0.006,0.006
2015-01-01 06:00:00,0.005,0.004,0.004,0.006,0.005,0.005,0.002,0.006,0.005,0.006,0.005,0.006999999999999999,0.004,0.004,0.005,0.003,0.006,0.004,0.004,0.006999999999999999,0.005,0.005,0.004,0.006,0.006
2015-01-01 07:00:00,0.006,0.005,0.005,0.005,0.005,0.005,0.002,0.004,0.006,0.006,0.005,0.006999999999999999,0.005,0.004,0.005,0.003,0.006,0.004,0.005,0.008,0.005,0.005,0.005,0.006,0.006
2015-01-01 08:00:00,0.006,0.005,0.004,0.006,0.005,0.005,0.003,0.006,0.006,0.006,0.005,0.006,0.005,0.004,0.006,0.004,0.006,0.004,0.005,0.006999999999999999,0.006,0.005,0.004,0.006,0.006
2015-01-01 09:00:00,0.005,0.005,0.005,0.006,0.005,0.005,0.003,0.005,0.005,0.006,0.005,0.006,0.005,0.004,0.006,0.004,0.006,0.004,0.006,0.008,0.005,0.005,0.005,0.006,0.006
2015-01-01 10:00:00,0.006,0.005,0.005,0.006,0.006,0.006,0.003,0.005,0.006,0.006,0.005,0.006,0.005,0.005,0.006,0.004,0.006,0.004,0.006,0.008,0.006,0.005,0.005,0.006,0.006
2015-01-01 11:00:00,0.006,0.005,0.005,0.006,0.005,0.006,0.003,0.005,0.005,0.006,0.006,0.006,0.005,0.004,0.006,0.004,0.006,0.004,0.005,0.006999999999999999,0.005,0.005,0.005,0.006,0.006999999999999999
2015-01-01 12:00:00,0.006,0.005,0.005,0.006,0.005,0.006,0.003,0.006,0.005,0.006,0.005,0.004,0.005,0.004,0.005,0.004,0.006999999999999999,0.004,0.005,0.006,0.006,0.005,0.004,0.006,0.006
2015-01-01 13:00:00,0.005,0.005,0.005,0.005,0.005,0.006,0.003,0.006,0.005,0.006,0.005,0.004,0.005,0.004,0.005,0.004,0.006,0.003,0.005,0.006,0.005,0.005,0.004,0.006,0.005
2015-01-01 14:00:00,0.005,0.005,0.005,0.005,0.005,0.006,0.003,0.005,0.005,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.006,0.004,0.006,0.006,0.004,0.005,0.004,0.005,0.006
2015-01-01 15:00:00,0.006,0.005,0.005,0.005,0.005,0.006,0.003,0.006,0.006,0.005,0.006,0.006,0.005,0.004,0.005,0.004,0.006,0.004,0.006,0.006,0.006,0.005,0.005,0.006,0.006
2015-01-01 16:00:00,0.006,0.005,0.005,0.005,0.005,0.006,0.003,0.006999999999999999,0.005,0.006,0.005,0.005,0.005,0.004,0.005,0.004,0.006999999999999999,0.004,0.006,0.006,0.006,0.005,0.005,0.006,0.006
2015-01-01 17:00:00,0.006,0.005,0.005,0.005,0.005,0.005,0.003,0.005,0.005,0.006,0.005,0.006,0.005,0.004,0.005,0.003,0.006,0.003,0.006,0.006,0.005,0.005,0.004,0.006,0.006
2015-01-01 18:00:00,0.006,0.005,0.005,0.004,0.005,0.005,0.003,0.006999999999999999,0.006,0.006,0.005,0.008,0.005,0.004,0.005,0.003,0.006,0.003,0.005,0.008,0.004,0.005,0.005,0.006,0.006
2015-01-01 19:00:00,0.005,0.004,0.005,0.005,0.005,0.005,0.003,0.006,0.005,0.005,0.005,0.006999999999999999,0.004,0.004,0.005,0.003,0.006,0.003,0.006,0.006,0.004,0.005,0.004,0.005,0.006
2015-01-01 20:00:00,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.006,0.006,0.005,0.005,0.006999999999999999,0.004,0.004,0.005,0.003,0.005,0.003,0.006,0.006,0.005,0.005,0.005,0.005,0.006
2015-01-01 21:00:00,0.006,0.005,0.005,0.005,0.005,0.005,0.003,0.006,0.006,0.005,0.005,0.006,0.005,0.004,0.006,0.003,0.006,0.003,0.006,0.006,0.005,0.005,0.004,0.006,0.006999999999999999
2015-01-01 22:00:00,0.006,0.005,0.005,0.006,0.005,0.005,0.003,0.005,0.005,0.005,0.005,0.006,0.005,0.004,0.005,0.003,0.006,0.003,0.005,0.006,0.004,0.005,0.004,0.006,0.006999999999999999
2015-01-01 23:00:00,0.006,0.005,0.005,0.006,0.005,0.004,0.002,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.005,0.003,0.005,0.003,0.005,0.006,0.004,0.005,0.005,0.006,0.005
2015-01-02 00:00:00,0.006,0.005,0.004,0.005,0.005,0.005,0.002,0.005,0.006,0.005,0.005,0.006999999999999999,0.004,0.004,0.005,0.003,0.006,0.003,0.005,0.006,0.005,0.005,0.004,0.006,0.006
2015-01-02 01:00:00,0.005,0.004,0.005,0.005,0.005,0.005,0.002,0.004,0.006,0.005,0.005,0.006999999999999999,0.004,0.004,0.005,0.003,0.006,0.003,0.006,0.006,0.005,0.005,0.005,0.006,0.006999999999999999
2015-01-02 02:00:00,0.005,0.004,0.006,0.005,0.005,0.005,0.002,0.005,0.005,0.005,0.005,0.006999999999999999,0.004,0.004,0.005,0.003,0.006,0.003,0.005,0.006,0.005,0.005,0.004,0.006,0.006
2015-01-02 03:00:00,0.004,0.005,0.005,0.005,0.005,0.005,0.002,0.004,0.006,0.005,0.005,0.006,0.005,0.005,0.005,0.003,0.006,0.004,0.006,0.006,0.006,0.005,0.004,0.006,0.006
2015-01-02 04:00:00,0.006,0.005,0.005,0.005,0.005,0.005,0.002,0.005,0.006999999999999999,0.005,0.005,0.006999999999999999,0.005,0.005,0.005,0.003,0.006,0.004,0.005,0.006,0.004,0.005,0.004,0.006,0.006
2015-01-02 05:00:00,0.006,0.005,0.004,0.005,0.005,0.004,0.003,0.005,0.006,0.005,0.005,0.006,0.005,0.005,0.006,0.003,0.006,0.003,0.005,0.006,0.005,0.005,0.004,0.006,0.005
2015-01-02 06:00:00,0.006,0.005,0.005,0.005,0.005,0.004,0.003,0.005,0.005,0.005,0.005,0.006,0.005,0.004,0.006,0.004,0.006,0.003,0.005,0.006999999999999999,0.005,0.005,0.005,0.006,0.006
2015-01-02 07:00:00,0.005,0.006,0.005,0.006,0.005,0.005,0.003,0.006,0.006999999999999999,0.005,0.004,0.006999999999999999,0.005,0.004,0.006,0.004,0.006999999999999999,0.004,0.005,0.006999999999999999,0.005,0.005,0.005,0.006,0.006
2015-01-02 08:00:00,0.006,0.004,0.005,0.006,0.005,0.004,0.003,0.005,0.006,0.005,0.006,0.006999999999999999,0.005,0.004,0.006,0.004,0.006999999999999999,0.003,0.006,0.006999999999999999,0.005,0.005,0.004,0.006,0.006999999999999999
2015-01-02 09:00:00,0.006,0.004,0.006,0.006,0.006,0.005,0.003,0.006,0.006,0.005,0.006,0.006999999999999999,0.005,0.004,0.006,0.005,0.008,0.004,0.006,0.006999999999999999,0.005,0.005,0.005,0.006,0.006
2015-01-02 10:00:00,0.006,0.005,0.005,0.006999999999999999,0.006,0.006,0.004,0.006,0.006999999999999999,0.005,0.006999999999999999,0.006,0.006,0.005,0.006,0.005,0.008,0.005,0.006,0.008,0.006,0.005,0.006,0.006999999999999999,0.006
2015-01-02 11:00:00,0.006999999999999999,0.006,0.006,0.006,0.006,0.0065,0.004,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.006,0.005,0.006,0.004,0.008,0.005,0.006999999999999999,0.006999999999999999,0.006,0.006,0.006,0.006999999999999999,0.006999999999999999
2015-01-02 12:00:00,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.004,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006,0.006,0.005,0.006,0.005,0.008,0.005,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.006,0.006999999999999999,0.008
2015-01-02 13:00:00,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.004,0.006999999999999999,0.006999999999999999,0.006,0.006,0.006,0.006,0.006,0.006999999999999999,0.005,0.008,0.006,0.006999999999999999,0.008,0.006,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999
2015-01-02 14:00:00,0.006,0.006,0.006,0.006,0.006,0.006999999999999999,0.004,0.006999999999999999,0.006,0.006,0.006,0.005,0.006,0.006,0.006,0.004,0.008,0.005,0.006999999999999999,0.006999999999999999,0.006,0.006,0.005,0.006999999999999999,0.006999999999999999
2015-01-02 15:00:00,0.006,0.006,0.006,0.005,0.006,0.006,0.004,0.008,0.006,0.006,0.006999999999999999,0.004,0.006,0.006,0.006,0.004,0.008,0.005,0.006,0.006999999999999999,0.006,0.006,0.005,0.006999999999999999,0.006999999999999999
2015-01-02 16:00:00,0.006,0.006,0.006,0.005,0.006,0.006,0.004,0.006999999999999999,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.008,0.005,0.008,0.008,0.005,0.006999999999999999,0.005,0.006999999999999999,0.006999999999999999
2015-01-02 17:00:00,0.006,0.006,0.006,0.006999999999999999,0.006,0.006,0.004,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.006,0.006,0.006,0.006,0.004,0.008,0.0045000000000000005,0.006999999999999999,0.008,0.006,0.006,0.006,0.006999999999999999,0.006999999999999999
2015-01-02 18:00:00,0.006,0.006,0.005,0.006,0.006,0.005,0.004,0.006999999999999999,0.006,0.006,0.006,0.006999999999999999,0.006,0.006,0.006,0.004,0.006999999999999999,0.004,0.006,0.008,0.006999999999999999,0.006,0.005,0.006999999999999999,0.008
2015-01-02 19:00:00,0.006,0.006,0.006,0.006,0.006,0.006,0.004,0.006,0.006999999999999999,0.006,0.006,0.006,0.006,0.005,0.006,0.004,0.008,0.005,0.006,0.006999999999999999,0.008,0.006,0.006,0.006999999999999999,0.008
2015-01-02 20:00:00,0.006,0.006,0.006,0.005,0.006,0.005,0.004,0.006999999999999999,0.006,0.006,0.006,0.008,0.006,0.005,0.006,0.004,0.008,0.004,0.006,0.006999999999999999,0.006,0.006,0.005,0.006999999999999999,0.009000000000000001
2015-01-02 21:00:00,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006999999999999999,0.005,0.004,0.006,0.006999999999999999,0.006,0.006,0.008,0.006,0.005,0.006999999999999999,0.004,0.006999999999999999,0.004,0.006999999999999999,0.008,0.006,0.006,0.005,0.006999999999999999,0.006999999999999999
2015-01-02 22:00:00,0.006999999999999999,0.006,0.006,0.006999999999999999,0.008,0.005,0.005,0.008,0.006,0.006999999999999999,0.006,0.006,0.006,0.006,0.006999999999999999,0.005,0.008,0.004,0.008,0.008,0.005,0.006999999999999999,0.005,0.006999999999999999,0.006999999999999999
2015-01-02 23:00:00,0.006999999999999999,0.006,0.006,0.006999999999999999,0.008,0.005,0.006,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.005,0.006999999999999999,0.004,0.006999999999999999,0.009000000000000001,0.006,0.006999999999999999,0.005,0.008,0.006999999999999999
2015-01-03 00:00:00,0.006999999999999999,0.005,0.006999999999999999,0.008,0.008,0.005,0.005,0.006999999999999999,0.006,0.006,0.006999999999999999,0.008,0.006999999999999999,0.006,0.006999999999999999,0.005,0.006999999999999999,0.003,0.006,0.01,0.006,0.006999999999999999,0.005,0.008,0.006999999999999999
2015-01-03 01:00:00,0.006,0.006,0.006,0.006999999999999999,0.008,0.004,0.005,0.006999999999999999,0.008,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006999999999999999,0.005,0.008,0.003,0.008,0.009000000000000001,0.006,0.005,0.005,0.008,0.006
2015-01-03 02:00:00,0.008,0.006,0.006,0.006999999999999999,0.008,0.005,0.005,0.005,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.008,0.006999999999999999,0.005,0.006999999999999999,0.004,0.008,0.004,0.008,0.009000000000000001,0.005,0.005,0.006,0.008,0.006999999999999999
2015-01-03 03:00:00,0.008,0.006,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006,0.006999999999999999,0.008,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.006999999999999999,0.005,0.006999999999999999,0.004,0.008,0.004,0.006999999999999999,0.009000000000000001,0.006,0.005,0.006,0.006999999999999999,0.006999999999999999
2015-01-03 04:00:00,0.006999999999999999,0.006,0.006,0.008,0.008,0.005,0.006,0.006,0.008,0.008,0.006999999999999999,0.009000000000000001,0.006999999999999999,0.005,0.006999999999999999,0.004,0.008,0.004,0.008,0.009000000000000001,0.005,0.005,0.005,0.006999999999999999,0.006999999999999999
2015-01-03 05:00:00,0.006,0.005,0.006,0.006999999999999999,0.006999999999999999,0.005,0.005,0.005,0.006999999999999999,0.006999999999999999,0.006,0.008,0.006,0.005,0.006999999999999999,0.004,0.008,0.005,0.008,0.008,0.005,0.005,0.005,0.006999999999999999,0.006999999999999999
2015-01-03 06:00:00,0.006,0.005,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006,0.006,0.006999999999999999,0.008,0.006,0.008,0.006,0.005,0.006999999999999999,0.004,0.008,0.004,0.006999999999999999,0.008,0.005,0.005,0.006,0.006999999999999999,0.006999999999999999
2015-01-03 07:00:00,0.006999999999999999,0.005,0.006,0.008,0.006999999999999999,0.005,0.0065,0.005,0.006999999999999999,0.006999999999999999,0.008,0.008,0.006,0.005,0.006999999999999999,0.004,0.009000000000000001,0.005,0.006999999999999999,0.008,0.005,0.005,0.006,0.006999999999999999,0.006999999999999999
2015-01-03 08:00:00,0.006999999999999999,0.005,0.006,0.008,0.006999999999999999,0.006,0.006999999999999999,0.006,0.008,0.008,0.008,0.006999999999999999,0.006,0.005,0.006999999999999999,0.005,0.009000000000000001,0.005,0.006999999999999999,0.012,0.005,0.005,0.006,0.006999999999999999,0.006999999999999999
2015-01-03 09:00:00,0.006,0.005,0.006,0.008,0.006999999999999999,0.006,0.006,0.006999999999999999,0.009000000000000001,0.008,0.008,0.006999999999999999,0.006999999999999999,0.005,0.006999999999999999,0.006,0.009000000000000001,0.006,0.009000000000000001,0.01,0.005,0.005,0.006999999999999999,0.008,0.006999999999999999
2015-01-03 10:00:00,0.008,0.005,0.006,0.009000000000000001,0.008,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.01,0.009000000000000001,0.006999999999999999,0.006999999999999999,0.006,0.008,0.006,0.01,0.011000000000000001,0.009000000000000001,0.01,0.006999999999999999,0.006999999999999999,0.006,0.009000000000000001,0.006999999999999999
2015-01-03 11:00:00,0.008,0.006999999999999999,0.006999999999999999,0.008,0.009000000000000001,0.009000000000000001,0.006999999999999999,0.009000000000000001,0.009000000000000001,0.011000000000000001,0.01,0.01,0.009000000000000001,0.006999999999999999,0.008,0.008,0.011000000000000001,0.012,0.01,0.009000000000000001,0.006999999999999999,0.008,0.006999999999999999,0.009000000000000001,0.009000000000000001
2015-01-03 12:00:00,0.01,0.009000000000000001,0.008,0.008,0.009000000000000001,0.011000000000000001,0.006999999999999999,0.008,0.009000000000000001,0.012,0.011000000000000001,0.009000000000000001,0.008,0.008,0.009000000000000001,0.008,0.012,0.012,0.01,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.01,0.009000000000000001,0.009000000000000001
2015-01-03 13:00:00,0.008,0.009000000000000001,0.009000000000000001,0.006,0.009000000000000001,0.011000000000000001,0.006999999999999999,0.009000000000000001,0.008,0.012,0.011000000000000001,0.011000000000000001,0.008,0.008,0.009000000000000001,0.006999999999999999,0.011000000000000001,0.01,0.009000000000000001,0.009000000000000001,0.008,0.009000000000000001,0.009000000000000001,0.01,0.008
2015-01-03 14:00:00,0.008,0.008,0.008,0.006,0.01,0.01,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.011000000000000001,0.009000000000000001,0.008,0.008,0.008,0.008,0.006999999999999999,0.011000000000000001,0.009000000000000001,0.01,0.009000000000000001,0.006999999999999999,0.009000000000000001,0.008,0.01,0.008
2015-01-03 15:00:00,0.008,0.008,0.008,0.006999999999999999,0.008,0.01,0.006,0.009000000000000001,0.008,0.011000000000000001,0.01,0.008,0.008,0.008,0.008,0.006999999999999999,0.01,0.008,0.009000000000000001,0.009000000000000001,0.006999999999999999,0.008,0.008,0.009000000000000001,0.008
2015-01-03 16:00:00,0.009000000000000001,0.008,0.006999999999999999,0.008,0.009000000000000001,0.01,0.006,0.008,0.009000000000000001,0.01,0.009000000000000001,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006,0.01,0.006999999999999999,0.01,0.009000000000000001,0.006999999999999999,0.006999999999999999,0.006,0.008,0.008
2015-01-03 17:00:00,0.006999999999999999,0.006999999999999999,0.008,0.008,0.008,0.009000000000000001,0.006,0.008,0.008,0.009000000000000001,0.008,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006,0.01,0.006999999999999999,0.01,0.009000000000000001,0.006999999999999999,0.008,0.008,0.008,0.009000000000000001
2015-01-03 18:00:00,0.008,0.006999999999999999,0.008,0.008,0.008,0.006999999999999999,0.006,0.008,0.009000000000000001,0.009000000000000001,0.006999999999999999,0.008,0.006999999999999999,0.006,0.008,0.006,0.009000000000000001,0.005,0.009000000000000001,0.009000000000000001,0.006,0.006999999999999999,0.006999999999999999,0.008,0.006999999999999999
2015-01-03 19:00:00,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.008,0.008,0.006999999999999999,0.006,0.006999999999999999,0.008,0.008,0.008,0.008,0.006999999999999999,0.006,0.008,0.006,0.008,0.005,0.009000000000000001,0.009000000000000001,0.006,0.006999999999999999,0.008,0.008,0.006999999999999999
2015-01-03 20:00:00,0.008,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.008,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.008,0.006999999999999999,0.006,0.008,0.006,0.009000000000000001,0.006,0.008,0.008,0.006999999999999999,0.006999999999999999,0.006,0.008,0.008
2015-01-03 21:00:00,0.008,0.006999999999999999,0.008,0.006,0.006,0.006999999999999999,0.006,0.006,0.008,0.009000000000000001,0.008,0.006999999999999999,0.006,0.005,0.006999999999999999,0.006,0.009000000000000001,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.006,0.008,0.008
2015-01-03 22:00:00,0.006,0.006999999999999999,0.006,0.006,0.006,0.006,0.005,0.006,0.006999999999999999,0.008,0.006999999999999999,0.008,0.005,0.005,0.006,0.005,0.008,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006,0.005,0.006999999999999999,0.006
2015-01-03 23:00:00,0.006999999999999999,0.006999999999999999,0.006,0.005,0.006999999999999999,0.006,0.006,0.006,0.008,0.009000000000000001,0.006999999999999999,0.008,0.005,0.005,0.006999999999999999,0.005,0.008,0.005,0.006999999999999999,0.006999999999999999,0.006,0.005,0.005,0.006999999999999999,0.006999999999999999
2015-01-04 00:00:00,0.008,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.005,0.006,0.009000000000000001,0.01,0.006999999999999999,0.009000000000000001,0.006,0.005,0.006999999999999999,0.006,0.008,0.005,0.008,0.006999999999999999,0.006,0.005,0.006999999999999999,0.008,0.006999999999999999
2015-01-04 01:00:00,0.006999999999999999,0.006,0.006999999999999999,0.008,0.008,0.006999999999999999,0.005,0.006999999999999999,0.009000000000000001,0.009000000000000001,0.006999999999999999,0.008,0.006,0.005,0.006999999999999999,0.006,0.009000000000000001,0.005,0.008,0.008,0.006999999999999999,0.006,0.006,0.008,0.008
2015-01-04 02:00:00,0.006999999999999999,0.006999999999999999,0.005,0.006999999999999999,0.008,0.006999999999999999,0.005,0.006,0.009000000000000001,0.008,0.008,0.009000000000000001,0.006,0.005,0.006999999999999999,0.006,0.008,0.006,0.008,0.008,0.006,0.006,0.008,0.008,0.006999999999999999
2015-01-04 03:00:00,0.006,0.006,0.005,0.006,0.006,0.006999999999999999,0.004,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.008,0.006,0.006,0.008,0.005,0.006999999999999999,0.008,0.008,0.008,0.006,0.006999999999999999,0.006,0.008,0.006999999999999999
2015-01-04 04:00:00,0.006,0.006,0.006,0.006999999999999999,0.008,0.006999999999999999,0.005,0.006,0.006999999999999999,0.006,0.006999999999999999,0.009000000000000001,0.006,0.006,0.006999999999999999,0.005,0.006999999999999999,0.006999999999999999,0.008,0.008,0.006,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999
2015-01-04 05:00:00,0.006,0.006,0.006,0.006999999999999999,0.006999999999999999,0.006,0.005,0.005,0.006,0.006,0.006999999999999999,0.009000000000000001,0.005,0.005,0.006,0.005,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006,0.005,0.006999999999999999,0.006999999999999999
2015-01-04 06:00:00,0.006999999999999999,0.006,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.004,0.006999999999999999,0.006,0.006,0.006999999999999999,0.008,0.005,0.006,0.006999999999999999,0.005,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.006,0.006,0.005,0.006999999999999999,0.006999999999999999
2015-01-04 07:00:00,0.005,0.006,0.005,0.006,0.006,0.006999999999999999,0.004,0.006999999999999999,0.006999999999999999,0.006,0.006999999999999999,0.008,0.005,0.006,0.006,0.005,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006,0.005,0.006999999999999999,0.006
2015-01-04 08:00:00,0.006,0.006,0.005,0.006999999999999999,0.006,0.006,0.004,0.006,0.006999999999999999,0.006,0.006,0.009000000000000001,0.005,0.006,0.006,0.005,0.006999999999999999,0.006,0.006999999999999999,0.006,0.006,0.005,0.005,0.006999999999999999,0.006
2015-01-04 09:00:00,0.006,0.006,0.006,0.006,0.006,0.006,0.003,0.006,0.006999999999999999,0.005,0.006,0.006999999999999999,0.005,0.005,0.006,0.005,0.006999999999999999,0.006,0.006,0.006,0.005,0.005,0.006,0.006999999999999999,0.006
2015-01-04 10:00:00,0.005,0.006,0.006,0.006,0.006,0.006,0.003,0.006,0.006,0.006,0.006,0.006999999999999999,0.005,0.005,0.006,0.005,0.006999999999999999,0.006999999999999999,0.008,0.006,0.006,0.005,0.006999999999999999,0.006999999999999999,0.006
2015-01-04 11:00:00,0.006,0.006,0.006,0.006,0.006,0.006999999999999999,0.004,0.006999999999999999,0.006999999999999999,0.006,0.006,0.006999999999999999,0.005,0.006,0.006,0.006,0.006999999999999999,0.006999999999999999,0.008,0.006999999999999999,0.006,0.006,0.006,0.006999999999999999,0.006
2015-01-04 12:00:00,0.006,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.008,0.004,0.006999999999999999,0.006,0.006,0.006999999999999999,0.009000000000000001,0.006,0.006999999999999999,0.006,0.006,0.008,0.008,0.008,0.006999999999999999,0.006,0.006,0.006,0.008,0.008
2015-01-04 13:00:00,0.006999999999999999,0.006,0.006,0.008,0.006999999999999999,0.008,0.004,0.01,0.008,0.006999999999999999,0.008,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.006,0.008,0.009000000000000001,0.008,0.006999999999999999,0.006999999999999999,0.008,0.006999999999999999,0.008,0.006999999999999999
2015-01-04 14:00:00,0.006999999999999999,0.006999999999999999,0.008,0.008,0.006999999999999999,0.009000000000000001,0.005,0.009000000000000001,0.008,0.006999999999999999,0.009000000000000001,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.008,0.008,0.009000000000000001,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.006999999999999999,0.009000000000000001,0.008
2015-01-04 15:00:00,0.008,0.008,0.008,0.004,0.008,0.01,0.006,0.008,0.009000000000000001,0.009000000000000001,0.01,0.006999999999999999,0.008,0.008,0.008,0.008,0.011000000000000001,0.008,0.011000000000000001,0.008,0.008,0.009000000000000001,0.008,0.008,0.008
2015-01-04 16:00:00,0.008,0.008,0.008,0.004,0.008,0.01,0.006999999999999999,0.01,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.006999999999999999,0.008,0.008,0.008,0.006999999999999999,0.01,0.008,0.01,0.008,0.008,0.008,0.008,0.008,0.009000000000000001
2015-01-04 17:00:00,0.006999999999999999,0.008,0.008,0.006999999999999999,0.009000000000000001,0.009000000000000001,0.006,0.01,0.008,0.008,0.009000000000000001,0.009000000000000001,0.008,0.006999999999999999,0.008,0.0070869565217391295,0.009000000000000001,0.006,0.01,0.009000000000000001,0.008,0.008,0.006999999999999999,0.009000000000000001,0.009000000000000001
2015-01-04 18:00:00,0.006,0.006999999999999999,0.008,0.006,0.009000000000000001,0.006999999999999999,0.005,0.008,0.009000000000000001,0.006999999999999999,0.009000000000000001,0.008,0.006999999999999999,0.006,0.006999999999999999,0.007173913043478261,0.009000000000000001,0.005,0.009000000000000001,0.009000000000000001,0.006,0.006,0.006999999999999999,0.009000000000000001,0.006
2015-01-04 19:00:00,0.005,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.008,0.006999999999999999,0.005,0.006,0.01,0.005,0.009000000000000001,0.008,0.006,0.005,0.006999999999999999,0.007260869565217391,0.01,0.004,0.009000000000000001,0.008,0.006,0.005,0.006999999999999999,0.008,0.006999999999999999
2015-01-04 20:00:00,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.005,0.006999999999999999,0.009000000000000001,0.006,0.009000000000000001,0.008,0.006,0.005,0.006999999999999999,0.00734782608695652,0.009000000000000001,0.005,0.009000000000000001,0.006999999999999999,0.006,0.005,0.006999999999999999,0.006999999999999999,0.006999999999999999
2015-01-04 21:00:00,0.005,0.006,0.006999999999999999,0.006,0.006999999999999999,0.006999999999999999,0.005,0.006,0.01,0.005,0.008,0.008,0.006,0.005,0.006999999999999999,0.007434782608695651,0.009000000000000001,0.005,0.009000000000000001,0.006999999999999999,0.006,0.004,0.006999999999999999,0.008,0.005
2015-01-04 22:00:00,0.006,0.005,0.006999999999999999,0.006,0.006,0.006999999999999999,0.005,0.006999999999999999,0.009000000000000001,0.006,0.006999999999999999,0.006999999999999999,0.005,0.004,0.006,0.007521739130434781,0.009000000000000001,0.006,0.01,0.006999999999999999,0.005,0.004,0.006,0.006999999999999999,0.006
2015-01-04 23:00:00,0.006,0.005,0.006999999999999999,0.008,0.006999999999999999,0.006,0.004,0.006,0.008,0.006999999999999999,0.006999999999999999,0.009000000000000001,0.005,0.004,0.006,0.006375000000000003,0.008,0.005,0.009000000000000001,0.006,0.006,0.004,0.006999999999999999,0.006999999999999999,0.006
